,0,1,2,3,4,5,6,7
209,0.0,3.8609815,-4.498865,0.0,0.0,20.0,2.0,3.0
210,0.0,1.7337879,-2.3231254,0.0,-15.0,20.0,2.0,10.0
211,0.0,3.2086997,-3.9206376,0.0,30.0,20.0,2.0,10.0
212,0.0,3.6640065,-3.8951156,0.0,30.0,20.0,2.0,5.0
213,0.0,3.0601935,-3.7349102,0.0,0.0,20.0,2.0,0.0
214,0.0,3.7445164,-4.390227,0.0,0.0,0.0,2.0,10.0
215,0.0,4.6776743,-4.924017,0.0,0.0,0.0,2.0,3.0
216,0.0,2.5420077,-3.2378976,0.0,-15.0,-40.0,2.0,6.0
217,0.0,2.7469618,-2.8467188,0.0,0.0,0.0,2.0,1.0
218,0.0,1.9721394,-2.6680968,0.0,-30.0,40.0,2.0,6.0
219,0.0,3.7626376,-4.1372056,0.0,15.0,-40.0,2.0,6.0
220,0.0,4.5692964,-4.8106475,0.0,30.0,-20.0,2.0,3.0
221,0.0,3.8148468,-4.0312166,0.0,-30.0,-20.0,2.0,4.0
222,0.0,2.6521626,-2.7234461,0.0,15.0,-40.0,2.0,0.0
223,0.0,2.3842661,-3.065952,0.0,15.0,0.0,2.0,10.0
224,0.0,4.56036,-5.01397,0.0,30.0,40.0,2.0,2.0
225,0.0,4.0900316,-4.6394687,0.0,-30.0,-40.0,2.0,3.0
226,0.0,4.469458,-4.703663,0.0,15.0,0.0,2.0,3.0
227,0.0,2.5036058,-2.6668475,0.0,-15.0,-40.0,2.0,1.0
228,0.0,1.7519749,-2.3430254,0.0,-15.0,0.0,2.0,2.0
229,0.0,3.5047605,-4.15089,0.0,-30.0,20.0,2.0,4.0
230,0.0,3.5202515,-4.21101,0.0,-15.0,-20.0,2.0,5.0
231,0.0,2.4809268,-3.163361,0.0,0.0,20.0,2.0,5.0
232,0.0,2.6732464,-2.8090398,0.0,30.0,40.0,2.0,5.0
233,0.0,3.980851,-4.5970006,0.0,-30.0,-40.0,2.0,4.0
234,0.0,2.647488,-3.300429,0.0,0.0,-40.0,2.0,2.0
235,0.0,3.232461,-3.915506,0.0,-15.0,40.0,2.0,2.0
236,0.0,2.901226,-3.0836942,0.0,0.0,40.0,2.0,3.0
237,0.0,3.1199658,-3.8223805,0.0,-30.0,40.0,2.0,0.0
238,0.0,4.3804064,-4.6715693,0.0,15.0,40.0,2.0,6.0
239,0.0,4.570024,-4.8496785,0.0,15.0,-20.0,2.0,10.0
240,0.0,3.5781586,-3.8249633,0.0,30.0,-40.0,2.0,0.0
241,0.0,4.3083835,-4.56082,0.0,15.0,-20.0,2.0,6.0
242,0.0,2.044927,-2.681245,0.0,0.0,0.0,2.0,10.0
243,0.0,3.5176415,-4.1814394,0.0,30.0,0.0,2.0,10.0
244,0.0,2.6924617,-3.376935,0.0,-15.0,-40.0,2.0,10.0
245,0.0,3.226081,-3.8867953,0.0,30.0,20.0,2.0,2.0
246,0.0,1.8264829,-2.443294,0.0,-30.0,20.0,2.0,10.0
247,0.0,4.28137,-4.4380064,0.0,-15.0,20.0,2.0,3.0
248,0.0,2.8507545,-3.3338675,0.0,-15.0,40.0,2.0,5.0
249,0.0,3.7190986,-3.9230828,0.0,0.0,40.0,2.0,5.0
250,0.0,3.5664225,-3.6867409,0.0,0.0,-20.0,2.0,5.0
251,0.0,3.9084373,-4.571795,0.0,30.0,40.0,2.0,10.0
252,0.0,2.0581257,-2.6883736,0.0,-30.0,20.0,2.0,10.0
253,0.0,2.8929958,-3.6135278,0.0,-30.0,-40.0,2.0,10.0
254,0.0,4.213335,-4.6531563,0.0,0.0,0.0,2.0,5.0
255,0.0,3.5044782,-4.188377,0.0,30.0,0.0,2.0,10.0
256,0.0,4.418585,-4.5976543,0.0,-30.0,0.0,2.0,3.0
257,0.0,3.6584144,-3.8296123,0.0,30.0,40.0,2.0,3.0
258,0.0,4.4431744,-4.8602705,0.0,0.0,-40.0,2.0,5.0
259,0.0,4.161644,-4.6088285,0.0,15.0,40.0,2.0,0.0
260,0.0,3.2027912,-3.4302263,0.0,30.0,0.0,2.0,5.0
261,0.0,1.6655824,-2.27182,0.0,-30.0,0.0,2.0,5.0
262,0.0,3.119093,-3.8842902,0.0,30.0,-40.0,2.0,10.0
263,0.0,1.7674325,-2.4072986,0.0,-30.0,-40.0,2.0,10.0
264,0.0,1.3338845,-1.3626332,0.0,15.0,20.0,2.0,1.0
265,0.0,4.490257,-4.9074163,0.0,30.0,20.0,2.0,6.0
266,0.0,1.3851186,-1.3022866,0.0,30.0,-20.0,2.0,1.0
267,0.0,3.2538917,-3.9723456,0.0,30.0,-20.0,2.0,10.0
268,0.0,2.8107135,-3.482671,0.0,15.0,20.0,2.0,10.0
269,0.0,3.7541192,-3.8881927,0.0,-15.0,0.0,2.0,1.0
270,0.0,2.0179238,-2.6335282,0.0,0.0,20.0,2.0,10.0
271,0.0,3.040533,-3.6967528,0.0,30.0,0.0,2.0,2.0
272,0.0,2.8114586,-2.9761465,0.0,-30.0,40.0,2.0,1.0
273,0.0,2.902558,-2.9786713,0.0,0.0,-20.0,2.0,0.0
274,0.0,4.4304748,-4.944579,0.0,15.0,40.0,2.0,2.0
275,1.0,-3.7243223,5.059768,1.0,-15.0,40.0,2.0,14.0
276,1.0,-2.4140263,3.6120348,1.0,30.0,40.0,2.0,16.0
277,1.0,-3.3908908,3.9616601,1.0,-30.0,20.0,2.0,11.0
278,1.0,-2.6472242,3.935819,1.0,-30.0,0.0,2.0,15.0
279,1.0,-2.1618252,3.3344538,1.0,-15.0,-20.0,2.0,15.0
280,1.0,-2.579763,3.872055,1.0,-15.0,20.0,2.0,17.0
281,1.0,-2.218446,3.4136693,1.0,0.0,-20.0,2.0,14.0
282,1.0,-3.354598,3.9534144,1.0,-30.0,-20.0,2.0,11.0
283,1.0,-4.1150947,5.4558005,1.0,-30.0,-20.0,2.0,14.0
284,1.0,-2.0709913,2.6350927,1.0,-30.0,40.0,2.0,15.0
285,1.0,-3.2633133,4.6525636,1.0,30.0,-40.0,2.0,14.0
286,1.0,-2.5130885,3.749543,1.0,30.0,-20.0,2.0,13.0
287,1.0,-3.6205652,4.7864213,1.0,-15.0,40.0,2.0,16.0
288,1.0,-2.4407296,3.6893618,1.0,15.0,0.0,2.0,15.0
289,1.0,-2.4329681,2.9117982,1.0,15.0,20.0,2.0,12.0
290,1.0,-2.0747197,3.1955948,1.0,15.0,-20.0,2.0,13.0
291,1.0,-2.4163198,3.6326985,1.0,0.0,0.0,2.0,13.0
292,1.0,-3.197095,4.569273,1.0,30.0,-40.0,2.0,16.0
293,1.0,-3.3252258,4.6305695,1.0,15.0,20.0,2.0,16.0
294,1.0,-2.2374885,3.4260874,1.0,-15.0,-20.0,2.0,16.0
295,1.0,-2.3742921,3.5697968,1.0,30.0,0.0,2.0,12.0
296,1.0,-1.893428,2.3165803,1.0,-30.0,40.0,2.0,13.0
297,1.0,-2.712122,3.9979603,1.0,30.0,-20.0,2.0,12.0
298,1.0,-1.8560154,1.9413531,1.0,-15.0,-20.0,2.0,12.0
299,1.0,-2.474607,3.684708,1.0,15.0,-40.0,2.0,13.0
300,1.0,-3.956872,5.2553387,1.0,15.0,-40.0,2.0,11.0
301,1.0,-2.0498514,3.1909494,1.0,15.0,0.0,2.0,17.0
302,1.0,-3.4941905,4.76629,1.0,0.0,20.0,2.0,16.0
303,1.0,-1.6454482,1.5186269,1.0,-15.0,20.0,2.0,12.0
304,1.0,-3.9947164,5.0520515,1.0,0.0,0.0,2.0,11.0
305,1.0,-2.899277,3.9891686,1.0,-15.0,20.0,2.0,13.0
306,1.0,-2.1667,3.21422,1.0,15.0,40.0,2.0,13.0
307,1.0,-0.9071666,0.5875007,1.0,-30.0,-40.0,2.0,12.0
308,1.0,-3.719315,5.075753,1.0,-30.0,-40.0,2.0,14.0
309,1.0,-2.9966068,4.3642087,1.0,15.0,20.0,2.0,15.0
310,1.0,-1.8043089,2.8689077,1.0,0.0,-20.0,2.0,15.0
311,1.0,-2.7408886,4.066639,1.0,15.0,20.0,2.0,17.0
312,1.0,-3.3280733,4.6608005,1.0,15.0,40.0,2.0,14.0
313,1.0,-3.3487298,4.5136156,1.0,-15.0,40.0,2.0,13.0
314,1.0,-2.768132,4.110142,1.0,-15.0,20.0,2.0,15.0
315,1.0,-2.1799014,3.3770175,1.0,-15.0,-20.0,2.0,14.0
316,1.0,-3.0639536,4.4465556,1.0,15.0,-40.0,2.0,14.0
317,1.0,-2.4889421,3.7121325,1.0,30.0,0.0,2.0,13.0
318,1.0,-3.4658937,4.102076,1.0,0.0,20.0,2.0,11.0
319,1.0,-3.9147089,5.247017,1.0,30.0,0.0,2.0,11.0
320,1.0,-2.498329,3.7745943,1.0,30.0,0.0,2.0,16.0
321,1.0,-3.2199328,4.6114044,1.0,0.0,40.0,2.0,14.0
322,1.0,-3.3384502,4.6910505,1.0,-30.0,20.0,2.0,17.0
323,1.0,-2.4229295,3.67586,1.0,30.0,0.0,2.0,17.0
324,1.0,-2.951164,4.2979193,1.0,-30.0,-20.0,2.0,15.0
325,1.0,-2.1253357,3.0619829,1.0,15.0,20.0,2.0,13.0
326,1.0,-2.064263,3.206501,1.0,0.0,-40.0,2.0,16.0
327,1.0,-2.4603488,3.6781871,1.0,30.0,40.0,2.0,17.0
328,1.0,-2.1032672,3.2587278,1.0,0.0,-40.0,2.0,15.0
329,1.0,-2.9885213,4.196351,1.0,0.0,-40.0,2.0,12.0
330,1.0,-2.9412296,4.27182,1.0,-30.0,-40.0,2.0,15.0
331,1.0,-3.5356345,4.357483,1.0,-30.0,20.0,2.0,14.0
332,1.0,-2.645274,3.9409523,1.0,0.0,40.0,2.0,17.0
333,1.0,-1.9730561,2.3792405,1.0,-30.0,40.0,2.0,17.0
334,1.0,-2.7211568,4.0281334,1.0,15.0,40.0,2.0,15.0
335,1.0,-0.92562103,0.61254823,1.0,-30.0,40.0,2.0,12.0
336,1.0,-2.840543,4.1705933,1.0,15.0,-40.0,2.0,16.0
337,1.0,-1.8042114,2.8814611,1.0,0.0,-20.0,2.0,17.0
338,1.0,-2.4298143,2.6362038,1.0,-30.0,40.0,2.0,16.0
339,1.0,-2.775439,4.0806365,1.0,30.0,20.0,2.0,15.0
340,1.0,-2.3359332,3.5150228,1.0,-15.0,0.0,2.0,13.0
341,1.0,-2.2248862,2.4770763,1.0,-15.0,-40.0,2.0,12.0
342,1.0,-3.4215095,4.26335,1.0,30.0,40.0,2.0,11.0
343,1.0,-2.5111537,3.7512724,1.0,15.0,0.0,2.0,13.0
344,1.0,-1.9782381,3.095512,1.0,-15.0,-40.0,2.0,17.0
345,1.0,-2.0822825,3.2392597,1.0,30.0,0.0,2.0,15.0
346,1.0,-2.957647,3.5815372,1.0,15.0,0.0,2.0,12.0
347,1.0,-3.1373222,3.6482527,1.0,-30.0,40.0,2.0,11.0
348,1.0,-2.131212,3.2642553,1.0,0.0,-40.0,2.0,13.0
349,1.0,-2.6187353,3.8927343,1.0,15.0,40.0,2.0,17.0
350,1.0,-2.7879899,4.1396914,1.0,0.0,0.0,2.0,14.0
351,1.0,-2.3429058,3.5742528,1.0,0.0,0.0,2.0,17.0
352,1.0,-3.503819,4.171002,1.0,-15.0,0.0,2.0,11.0
353,1.0,-2.0216103,3.1441028,1.0,15.0,-20.0,2.0,12.0
